Year,Season,Indicator,Value,stat_area
1986,spring,nefsc_biomass,58569605.068463065,511-513
1986,spring,nefsc_abundance,243226814.9538604,511-513
1987,all,nefsc_biomass,184200289.6456739,511-513
1987,all,nefsc_abundance,457681000.95299244,511-513
1987,fall,nefsc_biomass,85337932.05110428,511-513
1987,fall,nefsc_abundance,235879762.1351383,511-513
1987,spring,nefsc_biomass,52812285.18315116,511-513
1987,spring,nefsc_abundance,107380988.57960601,511-513
1988,all,nefsc_biomass,264150619.21171972,511-513
1988,all,nefsc_abundance,828878161.6064632,511-513
1988,fall,nefsc_biomass,85876118.7411779,511-513
1988,fall,nefsc_abundance,277986842.8659184,511-513
1988,spring,nefsc_biomass,46199190.86468195,511-513
1988,spring,nefsc_abundance,136452237.93731317,511-513
1989,all,nefsc_biomass,270381574.6735829,511-513
1989,all,nefsc_abundance,1147440229.9380436,511-513
1989,fall,nefsc_biomass,96136577.78441621,511-513
1989,fall,nefsc_abundance,360665701.68604857,511-513
1989,spring,nefsc_biomass,39054209.552375235,511-513
1989,spring,nefsc_abundance,213054413.2829733,511-513
1990,all,nefsc_biomass,374468805.4729853,511-513
1990,all,nefsc_abundance,1314890036.9073164,511-513
1990,fall,nefsc_biomass,154808083.4797924,511-513
1990,fall,nefsc_abundance,557169915.8543025,511-513
1990,spring,nefsc_biomass,32426319.256700292,511-513
1990,spring,nefsc_abundance,100275102.59935577,511-513
1991,all,nefsc_biomass,365629122.4475769,511-513
1991,all,nefsc_abundance,1159664778.572726,511-513
1991,fall,nefsc_biomass,145144603.96594372,511-513
1991,fall,nefsc_abundance,422067196.88128877,511-513
1991,spring,nefsc_biomass,37669957.2578447,511-513
1991,spring,nefsc_abundance,157765192.40507424,511-513
1992,all,nefsc_biomass,329614818.3620186,511-513
1992,all,nefsc_abundance,1651888698.602995,511-513
1992,fall,nefsc_biomass,107655697.59540197,511-513
1992,fall,nefsc_abundance,420725775.9881544,511-513
1992,spring,nefsc_biomass,57151711.585607305,511-513
1992,spring,nefsc_abundance,405218573.3133431,511-513
1993,all,nefsc_biomass,242087001.9585594,511-513
1993,all,nefsc_abundance,1694456383.4031682,511-513
1993,fall,nefsc_biomass,88228781.26033767,511-513
1993,fall,nefsc_abundance,676170430.3027799,511-513
1993,spring,nefsc_biomass,32814719.718942035,511-513
1993,spring,nefsc_abundance,171057761.3988041,511-513
1994,all,nefsc_biomass,856878301.3625705,511-513
1994,all,nefsc_abundance,1824928832.1582453,511-513
1994,fall,nefsc_biomass,392447947.9023952,511-513
1994,fall,nefsc_abundance,580063153.1463082,511-513
1994,spring,nefsc_biomass,35991202.77889004,511-513
1994,spring,nefsc_abundance,332401262.93281454,511-513
1995,all,nefsc_biomass,437660404.0391486,511-513
1995,all,nefsc_abundance,2172900035.8015423,511-513
1995,fall,nefsc_biomass,191297626.36933663,511-513
1995,fall,nefsc_abundance,649625635.0747011,511-513
1995,spring,nefsc_biomass,27532575.650237676,511-513
1995,spring,nefsc_abundance,436824382.8260701,511-513
1996,all,nefsc_biomass,225889124.1924765,511-513
1996,all,nefsc_abundance,729807148.7998245,511-513
1996,fall,nefsc_biomass,72217550.83699262,511-513
1996,fall,nefsc_abundance,222321310.26742408,511-513
1996,spring,nefsc_biomass,40727011.25924564,511-513
1996,spring,nefsc_abundance,142582264.13248816,511-513
1997,all,nefsc_biomass,295988677.3332073,511-513
1997,all,nefsc_abundance,872247557.8861732,511-513
1997,fall,nefsc_biomass,119635270.88663732,511-513
1997,fall,nefsc_abundance,308645235.75253624,511-513
1997,spring,nefsc_biomass,28359067.77996632,511-513
1997,spring,nefsc_abundance,127478543.19055036,511-513
1998,all,nefsc_biomass,270568827.36518735,511-513
1998,all,nefsc_abundance,2486970781.8450074,511-513
1998,fall,nefsc_biomass,124558334.52187064,511-513
1998,fall,nefsc_abundance,869083182.9347615,511-513
1998,spring,nefsc_biomass,37782961.89724177,511-513
1998,spring,nefsc_abundance,623099286.172243,511-513
1999,all,nefsc_biomass,323558260.2565387,511-513
1999,all,nefsc_abundance,2195445521.978351,511-513
1999,fall,nefsc_biomass,158090329.6511113,511-513
1999,fall,nefsc_abundance,1015246449.8931342,511-513
1999,spring,nefsc_biomass,36044626.50281193,511-513
1999,spring,nefsc_abundance,302020863.2938765,511-513
2000,all,nefsc_biomass,672019721.809745,511-513
2000,all,nefsc_abundance,3160342681.5194426,511-513
2000,fall,nefsc_biomass,257824268.70242944,511-513
2000,fall,nefsc_abundance,894927612.0992019,511-513
2000,spring,nefsc_biomass,78185592.202443,511-513
2000,spring,nefsc_abundance,685243728.6605194,511-513
2001,all,nefsc_biomass,913263130.9186633,511-513
2001,all,nefsc_abundance,2682358018.328306,511-513
2001,fall,nefsc_biomass,355692044.85001683,511-513
2001,fall,nefsc_abundance,510304752.12111473,511-513
2001,spring,nefsc_biomass,100939520.6093148,511-513
2001,spring,nefsc_abundance,830874257.0430384,511-513
2002,all,nefsc_biomass,661034144.1841042,511-513
2002,all,nefsc_abundance,1399834879.8862913,511-513
2002,fall,nefsc_biomass,330484385.0013641,511-513
2002,fall,nefsc_abundance,530957175.2212194,511-513
2002,spring,nefsc_biomass,66136101.50909838,511-513
2002,spring,nefsc_abundance,308943752.7105554,511-513
2003,all,nefsc_biomass,241743200.38364834,511-513
2003,all,nefsc_abundance,1357887497.943632,511-513
2003,fall,nefsc_biomass,141471170.73454863,511-513
2003,fall,nefsc_abundance,648906824.9446511,511-513
2003,spring,nefsc_biomass,39836229.55318762,511-513
2003,spring,nefsc_abundance,369508798.51307285,511-513
2004,all,nefsc_biomass,427944867.81606597,511-513
2004,all,nefsc_abundance,1023007003.5346183,511-513
2004,fall,nefsc_biomass,168782206.3241972,511-513
2004,fall,nefsc_abundance,272231968.9855244,511-513
2004,spring,nefsc_biomass,45190227.583835796,511-513
2004,spring,nefsc_abundance,239271532.7817847,511-513
2005,all,nefsc_biomass,852731970.733647,511-513
2005,all,nefsc_abundance,834779859.0589982,511-513
2005,fall,nefsc_biomass,401134322.81098294,511-513
2005,fall,nefsc_abundance,331752516.7562924,511-513
2005,spring,nefsc_biomass,25231662.55584051,511-513
2005,spring,nefsc_abundance,85637412.77320673,511-513
2006,all,nefsc_biomass,879827446.6898891,511-513
2006,all,nefsc_abundance,936685668.5005912,511-513
2006,fall,nefsc_biomass,512815379.07852095,511-513
2006,fall,nefsc_abundance,497709397.74137235,511-513
2006,spring,nefsc_biomass,15081088.935412465,511-513
2006,spring,nefsc_abundance,64302003.358982354,511-513
2007,all,nefsc_biomass,268424206.05238488,511-513
2007,all,nefsc_abundance,1384049310.2744915,511-513
2007,fall,nefsc_biomass,135280145.87501317,511-513
2007,fall,nefsc_abundance,707790362.1623853,511-513
2007,spring,nefsc_biomass,25774377.756417748,511-513
2007,spring,nefsc_abundance,122639224.00230958,511-513
2008,all,nefsc_biomass,427701484.288373,511-513
2008,all,nefsc_abundance,1180739983.08617,511-513
2008,fall,nefsc_biomass,176895785.5483712,511-513
2008,fall,nefsc_abundance,360262750.6903624,511-513
2008,spring,nefsc_biomass,36954956.595815286,511-513
2008,spring,nefsc_abundance,230107240.85272256,511-513
2009,all,nefsc_biomass,286557309.9211975,511-513
2009,all,nefsc_abundance,1410297660.306389,511-513
2009,fall,nefsc_biomass,139515655.22217876,511-513
2009,fall,nefsc_abundance,595997975.5642923,511-513
2009,spring,nefsc_biomass,32418730.730539735,511-513
2009,spring,nefsc_abundance,250180620.6195412,511-513
2010,all,nefsc_biomass,251441026.28324893,511-513
2010,all,nefsc_abundance,2239425688.323669,511-513
2010,fall,nefsc_biomass,155307888.6249977,511-513
2010,fall,nefsc_abundance,776269333.6385726,511-513
2010,spring,nefsc_biomass,33272881.08743901,511-513
2010,spring,nefsc_abundance,903299932.604179,511-513
2011,all,nefsc_biomass,685928270.8927628,511-513
2011,all,nefsc_abundance,2441169778.656236,511-513
2011,fall,nefsc_biomass,217013774.91752633,511-513
2011,fall,nefsc_abundance,767323480.9668579,511-513
2011,spring,nefsc_biomass,125950360.52885503,511-513
2011,spring,nefsc_abundance,453261408.3612601,511-513
2012,all,nefsc_biomass,584473581.632387,511-513
2012,all,nefsc_abundance,3940173067.556674,511-513
2012,fall,nefsc_biomass,296605246.2886314,511-513
2012,fall,nefsc_abundance,1253198177.1411815,511-513
2012,spring,nefsc_biomass,54078902.690800875,511-513
2012,spring,nefsc_abundance,1110905663.3928232,511-513
2013,all,nefsc_biomass,754488397.3999425,511-513
2013,all,nefsc_abundance,3639348917.126741,511-513
2013,fall,nefsc_biomass,237119618.96124697,511-513
2013,fall,nefsc_abundance,1168670915.8691854,511-513
2013,spring,nefsc_biomass,140124579.73872426,511-513
2013,spring,nefsc_abundance,651003542.6941849,511-513
2014,all,nefsc_biomass,396219348.96337885,511-513
2014,all,nefsc_abundance,3445522971.0453434,511-513
2014,fall,nefsc_biomass,136017909.5578478,511-513
2014,fall,nefsc_abundance,943952139.8754514,511-513
2014,spring,nefsc_biomass,62091764.92384163,511-513
2014,spring,nefsc_abundance,778809345.6472204,511-513
2015,all,nefsc_biomass,444176655.32201487,511-513
2015,all,nefsc_abundance,2338534586.859258,511-513
2015,fall,nefsc_biomass,159549402.28565338,511-513
2015,fall,nefsc_abundance,796139302.2064384,511-513
2015,spring,nefsc_biomass,62538925.375354074,511-513
2015,spring,nefsc_abundance,373127991.22319067,511-513
2016,all,nefsc_biomass,1032933748.3118939,511-513
2016,all,nefsc_abundance,4094195794.255299,511-513
2016,fall,nefsc_biomass,379907076.4682466,511-513
2016,fall,nefsc_abundance,1182465951.5133293,511-513
2016,spring,nefsc_biomass,136559797.68770036,511-513
2016,spring,nefsc_abundance,864631945.6143203,511-513
2017,all,nefsc_biomass,1247385605.3696496,511-513
2017,all,nefsc_abundance,3486393086.0066547,511-513
2017,fall,nefsc_biomass,417349398.8780855,511-513
2017,fall,nefsc_abundance,947478968.779157,511-513
2017,spring,nefsc_biomass,206343403.80673936,511-513
2017,spring,nefsc_abundance,795717574.2241704,511-513
2018,all,nefsc_biomass,439463040.72360885,511-513
2018,all,nefsc_abundance,2889609983.958993,511-513
2018,fall,nefsc_biomass,107227282.79600559,511-513
2018,fall,nefsc_abundance,763078146.5446951,511-513
2018,spring,nefsc_biomass,102836900.24015695,511-513
2018,spring,nefsc_abundance,589148770.5583531,511-513
2019,all,nefsc_biomass,440905229.77376187,511-513
2019,all,nefsc_abundance,2419103366.3420625,511-513
2019,fall,nefsc_biomass,146896244.79757586,511-513
2019,fall,nefsc_abundance,693464043.0205392,511-513
2019,spring,nefsc_biomass,73556370.08930506,511-513
2019,spring,nefsc_abundance,516087640.150492,511-513
2000,fall,menh_abundance,301.138552728041,511
2000,fall,menh_biomass,30.239013492623574,511
2001,fall,menh_abundance,622.5846936214909,511
2001,fall,menh_biomass,46.758748493307216,511
2001,spring,menh_abundance,133.54747280418553,511
2001,spring,menh_biomass,16.87731620007966,511
2002,fall,menh_abundance,332.309543225746,511
2002,fall,menh_biomass,27.062761688322663,511
2002,spring,menh_abundance,431.5715874430365,511
2002,spring,menh_biomass,25.049331781302048,511
2003,fall,menh_abundance,651.9979393249686,511
2003,fall,menh_biomass,58.63222922934651,511
2003,spring,menh_abundance,498.7612458587295,511
2003,spring,menh_biomass,24.782619891139312,511
2004,fall,menh_abundance,145.16283680004636,511
2004,fall,menh_biomass,21.227422689039102,511
2004,spring,menh_abundance,218.29924579973485,511
2004,spring,menh_biomass,22.64689438479428,511
2005,fall,menh_abundance,184.50723771436023,511
2005,fall,menh_biomass,8.583828707426807,511
2005,spring,menh_abundance,123.08254661518497,511
2005,spring,menh_biomass,14.336159262808502,511
2006,fall,menh_abundance,110.91690064592105,511
2006,fall,menh_biomass,8.828301725551722,511
2006,spring,menh_abundance,117.74575898193834,511
2006,spring,menh_biomass,11.616929709404682,511
2007,fall,menh_abundance,325.35341977011996,511
2007,fall,menh_biomass,24.550935804490262,511
2007,spring,menh_abundance,255.57258490716245,511
2007,spring,menh_biomass,19.104746904599512,511
2008,fall,menh_abundance,456.6170777799767,511
2008,fall,menh_biomass,26.017173635237143,511
2008,spring,menh_abundance,215.87463456695085,511
2008,spring,menh_biomass,15.856391142037397,511
2009,fall,menh_abundance,316.8714926346939,511
2009,fall,menh_biomass,23.217950045804244,511
2009,spring,menh_abundance,495.99396411135865,511
2009,spring,menh_biomass,32.12103632211329,511
2010,fall,menh_abundance,1034.6766947771089,511
2010,fall,menh_biomass,58.36078834938092,511
2010,spring,menh_abundance,1102.5197791520322,511
2010,spring,menh_biomass,36.270421136615916,511
2011,fall,menh_abundance,361.4465103454823,511
2011,fall,menh_biomass,21.003771384882498,511
2011,spring,menh_abundance,312.5546354774981,511
2011,spring,menh_biomass,25.828218422915167,511
2012,fall,menh_abundance,387.3716484072383,511
2012,fall,menh_biomass,32.333665497245,511
2012,spring,menh_abundance,1646.67264853247,511
2012,spring,menh_biomass,52.56639625872843,511
2013,fall,menh_abundance,563.0215705491087,511
2013,fall,menh_biomass,45.92698176476671,511
2013,spring,menh_abundance,628.8755489318816,511
2013,spring,menh_biomass,26.336549536466848,511
2014,fall,menh_abundance,600.7445319288523,511
2014,fall,menh_biomass,52.97206460268499,511
2014,spring,menh_abundance,757.3356135116467,511
2014,spring,menh_biomass,58.01182037355374,511
2015,fall,menh_abundance,751.5222029511747,511
2015,fall,menh_biomass,46.86150054422291,511
2015,spring,menh_abundance,447.27160799350565,511
2015,spring,menh_biomass,34.201585444766636,511
2016,fall,menh_abundance,737.5942232529953,511
2016,fall,menh_biomass,65.49950838234504,511
2016,spring,menh_abundance,1039.0117096933654,511
2016,spring,menh_biomass,44.69514210830267,511
2017,fall,menh_abundance,536.903865004673,511
2017,fall,menh_biomass,32.03692249989391,511
2017,spring,menh_abundance,442.9840219198135,511
2017,spring,menh_biomass,26.45016826565138,511
2018,fall,menh_abundance,530.3450040571772,511
2018,fall,menh_biomass,37.572194597796084,511
2018,spring,menh_abundance,374.98337143329593,511
2018,spring,menh_biomass,24.924613739255623,511
2019,fall,menh_abundance,394.6926369616564,511
2019,fall,menh_biomass,37.567584924522116,511
2019,spring,menh_abundance,302.8395661066052,511
2019,spring,menh_biomass,26.805502216989442,511
2020,fall,menh_abundance,712.7401386602596,511
2020,fall,menh_biomass,49.23925387355654,511
2000,fall,menh_abundance,653.4107903273517,512
2000,fall,menh_biomass,29.01675891814764,512
2001,fall,menh_abundance,573.2271761695866,512
2001,fall,menh_biomass,50.54098155791081,512
2001,spring,menh_abundance,183.53724240585976,512
2001,spring,menh_biomass,9.303214292243833,512
2002,fall,menh_abundance,196.23148727878802,512
2002,fall,menh_biomass,11.496014306091414,512
2002,spring,menh_abundance,340.16239306524966,512
2002,spring,menh_biomass,16.475090559649704,512
2003,fall,menh_abundance,1406.052012666771,512
2003,fall,menh_biomass,99.77796782751946,512
2003,spring,menh_abundance,795.1689700402347,512
2003,spring,menh_biomass,23.267637258889994,512
2004,fall,menh_abundance,299.33570293379927,512
2004,fall,menh_biomass,23.16616879713705,512
2004,spring,menh_abundance,112.94044323888045,512
2004,spring,menh_biomass,7.346616422577605,512
2005,fall,menh_abundance,152.9538774519885,512
2005,fall,menh_biomass,10.94321828364664,512
2005,spring,menh_abundance,104.47941401539815,512
2005,spring,menh_biomass,9.30837313483735,512
2006,fall,menh_abundance,166.75980705284306,512
2006,fall,menh_biomass,13.627378462860452,512
2006,spring,menh_abundance,76.86496023388342,512
2006,spring,menh_biomass,5.283596923825421,512
2007,fall,menh_abundance,802.6248181916584,512
2007,fall,menh_biomass,51.40407422608229,512
2007,spring,menh_abundance,387.4691235764976,512
2007,spring,menh_biomass,11.955492369770782,512
2008,fall,menh_abundance,321.698239068574,512
2008,fall,menh_biomass,20.152253357667675,512
2008,spring,menh_abundance,164.88218791300915,512
2008,spring,menh_biomass,7.910507244718715,512
2009,fall,menh_abundance,486.92220556384285,512
2009,fall,menh_biomass,35.49170957140907,512
2009,spring,menh_abundance,329.18786898360844,512
2009,spring,menh_biomass,11.04861086964071,512
2010,fall,menh_abundance,974.5844597795901,512
2010,fall,menh_biomass,51.52044060484742,512
2010,spring,menh_abundance,779.0097673479527,512
2010,spring,menh_biomass,17.95077154629175,512
2011,fall,menh_abundance,550.5836190074332,512
2011,fall,menh_biomass,31.761958348577412,512
2011,spring,menh_abundance,386.2005280580123,512
2011,spring,menh_biomass,15.6277765165371,512
2012,fall,menh_abundance,1078.2717147519145,512
2012,fall,menh_biomass,49.14205805267178,512
2012,spring,menh_abundance,785.7988639778652,512
2012,spring,menh_biomass,27.408026958631893,512
2013,fall,menh_abundance,688.5533126803496,512
2013,fall,menh_biomass,35.65467039899325,512
2013,spring,menh_abundance,1110.8759557675228,512
2013,spring,menh_biomass,28.759088838790095,512
2014,fall,menh_abundance,1128.4897301410701,512
2014,fall,menh_biomass,71.63755585606852,512
2014,spring,menh_abundance,1222.7802082581522,512
2014,spring,menh_biomass,38.55286776603634,512
2015,fall,menh_abundance,605.4535058967738,512
2015,fall,menh_biomass,39.31377123785359,512
2015,spring,menh_abundance,221.1449007652155,512
2015,spring,menh_biomass,9.07678803850758,512
2016,fall,menh_abundance,1078.5799692848454,512
2016,fall,menh_biomass,75.39797581113417,512
2016,spring,menh_abundance,1321.6987841845137,512
2016,spring,menh_biomass,38.099952611304175,512
2017,fall,menh_abundance,948.7328444219105,512
2017,fall,menh_biomass,49.83708159097757,512
2017,spring,menh_abundance,490.4438077317334,512
2017,spring,menh_biomass,22.093473627865865,512
2018,fall,menh_abundance,2164.5208081475917,512
2018,fall,menh_biomass,120.35041911976569,512
2018,spring,menh_abundance,627.6513052923976,512
2018,spring,menh_biomass,26.90356785726425,512
2019,fall,menh_abundance,465.24682134229363,512
2019,fall,menh_biomass,44.542058658172344,512
2019,spring,menh_abundance,410.4684051874863,512
2019,spring,menh_biomass,21.939031611512384,512
2020,fall,menh_abundance,1247.6338204895553,512
2020,fall,menh_biomass,75.58627848936823,512
2000,fall,menh_abundance,867.4597923071362,513
2000,fall,menh_biomass,51.34207722096786,513
2001,fall,menh_abundance,611.6016952735035,513
2001,fall,menh_biomass,50.73699635658564,513
2001,spring,menh_abundance,106.68969664963608,513
2001,spring,menh_biomass,11.618998874908161,513
2002,fall,menh_abundance,824.4763838230541,513
2002,fall,menh_biomass,28.106433124801704,513
2002,spring,menh_abundance,240.5359966234983,513
2002,spring,menh_biomass,22.817700322562352,513
2003,fall,menh_abundance,1514.0789789713367,513
2003,fall,menh_biomass,75.97430570095544,513
2003,spring,menh_abundance,312.85138581551024,513
2003,spring,menh_biomass,17.351906221143693,513
2004,fall,menh_abundance,887.8393011668678,513
2004,fall,menh_biomass,65.21369393016279,513
2004,spring,menh_abundance,407.06054339054316,513
2004,spring,menh_biomass,27.899048224178475,513
2005,fall,menh_abundance,159.04696709292654,513
2005,fall,menh_biomass,24.895804217552318,513
2005,spring,menh_abundance,154.49647702283957,513
2005,spring,menh_biomass,20.243765930157117,513
2006,fall,menh_abundance,155.03551678721314,513
2006,fall,menh_biomass,23.63171650059394,513
2006,spring,menh_abundance,96.64638707366765,513
2006,spring,menh_biomass,11.978474972786177,513
2007,fall,menh_abundance,757.0020451096551,513
2007,fall,menh_biomass,64.26501840147532,513
2007,spring,menh_abundance,192.7188687959663,513
2007,spring,menh_biomass,15.406652641844495,513
2008,fall,menh_abundance,1150.6688915341736,513
2008,fall,menh_biomass,86.19396087654755,513
2008,spring,menh_abundance,312.77337938029166,513
2008,spring,menh_biomass,26.051696469904275,513
2009,fall,menh_abundance,893.9067177208159,513
2009,fall,menh_biomass,48.76370799217478,513
2009,spring,menh_abundance,480.3590550969107,513
2009,spring,menh_biomass,30.041164706304947,513
2010,fall,menh_abundance,808.4218605310938,513
2010,fall,menh_biomass,52.13921272766365,513
2010,spring,menh_abundance,485.9717800375765,513
2010,spring,menh_biomass,22.874387387149095,513
2011,fall,menh_abundance,420.0082495183378,513
2011,fall,menh_biomass,47.39664424713816,513
2011,spring,menh_abundance,250.51140332185332,513
2011,spring,menh_biomass,14.722211022174678,513
2012,fall,menh_abundance,910.640624877983,513
2012,fall,menh_biomass,48.10360366312245,513
2012,spring,menh_abundance,628.1919049387186,513
2012,spring,menh_biomass,26.436269161654614,513
2013,fall,menh_abundance,713.1198630458076,513
2013,fall,menh_biomass,34.89319377809814,513
2013,spring,menh_abundance,429.2213236802182,513
2013,spring,menh_biomass,15.621920254889488,513
2014,fall,menh_abundance,1105.1187205801393,513
2014,fall,menh_biomass,57.9650167554105,513
2014,spring,menh_abundance,1837.605269467337,513
2014,spring,menh_biomass,42.26487726470426,513
2015,fall,menh_abundance,430.18128004040955,513
2015,fall,menh_biomass,40.93521312571992,513
2015,spring,menh_abundance,426.5371483546235,513
2015,spring,menh_biomass,16.858233435069664,513
2016,fall,menh_abundance,959.8451947197403,513
2016,fall,menh_biomass,64.16799617193584,513
2016,spring,menh_abundance,1143.2335486079385,513
2016,spring,menh_biomass,34.40492086103374,513
2017,fall,menh_abundance,859.4935033137726,513
2017,fall,menh_biomass,70.97961659944109,513
2017,spring,menh_abundance,602.4627771065941,513
2017,spring,menh_biomass,33.469061021681924,513
2018,fall,menh_abundance,2030.5479363742372,513
2018,fall,menh_biomass,127.16108032580482,513
2018,spring,menh_abundance,614.6593264909308,513
2018,spring,menh_biomass,31.150069623695778,513
2019,fall,menh_abundance,800.7919267617909,513
2019,fall,menh_biomass,68.62972152317583,513
2019,spring,menh_abundance,294.30140145386235,513
2019,spring,menh_biomass,18.31866899000447,513
2020,fall,menh_abundance,1510.7043375371352,513
2020,fall,menh_biomass,103.03434333561648,513
2000,all,menh_abundance,301.138552728041,511
2000,all,menh_biomass,30.239013492623574,511
2000,all,menh_abundance,653.4107903273517,512
2000,all,menh_biomass,29.01675891814764,512
2000,all,menh_abundance,867.4597923071362,513
2000,all,menh_biomass,51.34207722096786,513
2001,all,menh_abundance,378.06608321283824,511
2001,all,menh_biomass,31.81803234669344,511
2001,all,menh_abundance,378.3822092877232,512
2001,all,menh_biomass,29.922097925077324,512
2001,all,menh_abundance,359.1456959615698,513
2001,all,menh_biomass,31.177997615746904,513
2002,all,menh_abundance,381.94056533439124,511
2002,all,menh_biomass,26.056046734812355,511
2002,all,menh_abundance,268.19694017201886,512
2002,all,menh_biomass,13.98555243287056,512
2002,all,menh_abundance,532.5061902232762,513
2002,all,menh_biomass,25.462066723682028,513
2003,all,menh_abundance,575.379592591849,511
2003,all,menh_biomass,41.70742456024291,511
2003,all,menh_abundance,1100.6104913535028,512
2003,all,menh_biomass,61.522802543204726,512
2003,all,menh_abundance,913.4651823934234,513
2003,all,menh_biomass,46.66310596104957,513
2004,all,menh_abundance,181.7310412998906,511
2004,all,menh_biomass,21.93715853691669,511
2004,all,menh_abundance,206.13807308633986,512
2004,all,menh_biomass,15.256392609857327,512
2004,all,menh_abundance,647.4499222787055,513
2004,all,menh_biomass,46.55637107717063,513
2005,all,menh_abundance,153.7948921647726,511
2005,all,menh_biomass,11.459993985117656,511
2005,all,menh_abundance,128.71664573369333,512
2005,all,menh_biomass,10.125795709241995,512
2005,all,menh_abundance,156.77172205788304,513
2005,all,menh_biomass,22.569785073854717,513
2006,all,menh_abundance,114.3313298139297,511
2006,all,menh_biomass,10.222615717478202,511
2006,all,menh_abundance,121.81238364336323,512
2006,all,menh_biomass,9.455487693342937,512
2006,all,menh_abundance,125.8409519304404,513
2006,all,menh_biomass,17.805095736690056,513
2007,all,menh_abundance,290.4630023386412,511
2007,all,menh_biomass,21.827841354544887,511
2007,all,menh_abundance,595.0469708840781,512
2007,all,menh_biomass,31.679783297926534,512
2007,all,menh_abundance,474.8604569528107,513
2007,all,menh_biomass,39.8358355216599,513
2008,all,menh_abundance,336.2458561734638,511
2008,all,menh_biomass,20.93678238863727,511
2008,all,menh_abundance,243.2902134907916,512
2008,all,menh_biomass,14.031380301193195,512
2008,all,menh_abundance,731.7211354572325,513
2008,all,menh_biomass,56.12282867322591,513
2009,all,menh_abundance,406.4327283730263,511
2009,all,menh_biomass,27.669493183958767,511
2009,all,menh_abundance,408.05503727372565,512
2009,all,menh_biomass,23.27016022052489,512
2009,all,menh_abundance,687.1328864088633,513
2009,all,menh_biomass,39.40243634923986,513
2010,all,menh_abundance,1068.5982369645706,511
2010,all,menh_biomass,47.31560474299842,511
2010,all,menh_abundance,876.7971135637714,512
2010,all,menh_biomass,34.735606075569585,512
2010,all,menh_abundance,647.1968202843351,513
2010,all,menh_biomass,37.50680005740637,513
2011,all,menh_abundance,337.00057291149017,511
2011,all,menh_biomass,23.415994903898834,511
2011,all,menh_abundance,468.39207353272275,512
2011,all,menh_biomass,23.694867432557256,512
2011,all,menh_abundance,335.2598264200956,513
2011,all,menh_biomass,31.05942763465642,513
2012,all,menh_abundance,1017.0221484698542,511
2012,all,menh_biomass,42.45003087798672,511
2012,all,menh_abundance,932.0352893648899,512
2012,all,menh_biomass,38.27504250565184,512
2012,all,menh_abundance,769.4162649083507,513
2012,all,menh_biomass,37.26993641238853,513
2013,all,menh_abundance,595.94855974049506,511
2013,all,menh_biomass,36.13176565061678,511
2013,all,menh_abundance,899.7146342239362,512
2013,all,menh_biomass,32.20687961889167,512
2013,all,menh_abundance,571.1705933630129,513
2013,all,menh_biomass,25.257557016493813,513
2014,all,menh_abundance,679.0400727202496,511
2014,all,menh_biomass,55.49194248811936,511
2014,all,menh_abundance,1175.634969199611,512
2014,all,menh_biomass,55.09521181105243,512
2014,all,menh_abundance,1471.361995023738,513
2014,all,menh_biomass,50.11494701005738,513
2015,all,menh_abundance,599.3969054723402,511
2015,all,menh_biomass,40.53154299449477,511
2015,all,menh_abundance,413.29920333099466,512
2015,all,menh_biomass,24.195279638180583,512
2015,all,menh_abundance,428.3592141975165,513
2015,all,menh_biomass,28.89672328039479,513
2016,all,menh_abundance,888.3029664731804,511
2016,all,menh_biomass,55.09732524532386,511
2016,all,menh_abundance,1200.1393767346794,512
2016,all,menh_biomass,56.748964211219175,512
2016,all,menh_abundance,1051.5393716638393,513
2016,all,menh_biomass,49.286458516484785,513
2017,all,menh_abundance,489.9439434622432,511
2017,all,menh_biomass,29.243545382772645,511
2017,all,menh_abundance,719.5883260768219,512
2017,all,menh_biomass,35.96527760942172,512
2017,all,menh_abundance,730.9781402101834,513
2017,all,menh_biomass,52.224338810561505,513
2018,all,menh_abundance,452.6641877452366,511
2018,all,menh_biomass,31.248404168525852,511
2018,all,menh_abundance,1396.0860567199948,512
2018,all,menh_biomass,73.62699348851497,512
2018,all,menh_abundance,1322.603631432584,513
2018,all,menh_biomass,79.1555749747503,513
2019,all,menh_abundance,348.7661015341308,511
2019,all,menh_biomass,32.18654357075578,511
2019,all,menh_abundance,437.85761326489,512
2019,all,menh_biomass,33.240545134842364,512
2019,all,menh_abundance,547.5466641078267,513
2019,all,menh_biomass,43.47419525659015,513
2020,all,menh_abundance,712.7401386602596,511
2020,all,menh_biomass,49.23925387355654,511
2020,all,menh_abundance,1247.6338204895553,512
2020,all,menh_biomass,75.58627848936823,512
2020,all,menh_abundance,1510.7043375371352,513
2020,all,menh_biomass,103.03434333561648,513
2000,all,menh_abundance,669.5650689442638,511-513
2000,all,menh_biomass,38.18928966512392,511-513
2001,all,menh_abundance,370.6241003799089,511-513
2001,all,menh_biomass,30.79846570780765,511-513
2002,all,menh_abundance,396.3700010592848,511-513
2002,all,menh_biomass,20.9574938696916,511-513
2003,all,menh_abundance,922.1505696729964,511-513
2003,all,menh_biomass,51.66987241000405,511-513
2004,all,menh_abundance,377.8755325516324,511-513
2004,all,menh_biomass,29.09590070643796,511-513
2005,all,menh_abundance,144.88650797073947,511-513
2005,all,menh_biomass,15.367280361329083,511-513
2006,all,menh_abundance,121.94857478804315,511-513
